image,Text,Label,Hate Categories,Targeted Groups
meme_3080.jpg,যখন চাঁদ-রাতে দর্জি কে জামার জন্য ফোন দেই আর সে বলে এতো তাড়া কিসের; এখনো তো কোরবানি ঈদের ২ মাস বাকি,Non Hate,,
meme_3081.jpg,ভারতীয় জনতা পার্টি মানেই তৃণমূল,Hate,Political,Organization
meme_3082.jpg,টি টি পি ভক্ত সো কল্ড শাইখুল ইসলামের অনুসারী আফগানী মুফতিয়ে আজম (গ্র্যান্ড মুফতী ) শাইখ যাহিদ আযীয খেল [ হাফি ],Hate,Religious,Community
meme_3083.jpg,পানির বোতলে আমার মুখ লাগানোর কারণে ওই বোতলের পানি না খাওয়া আমার গফ একটু আগে তার সাথে লিপ কিস করে আসা আমি,Non Hate,,
meme_3084.jpg,আমি যখন জন্মেছিলাম তখন কোন নেতা মন্ত্রীরা বৌদিবাজি বিষয়ে ফ্লেক্সিবল ছিলনা কিন্তু এখন কোন নেতা মন্ত্রী এ বিষয়ে ফ্লেক্সিবল ? কেন আমাদের মাননীয়া মূখ্যমন্ত্রী উনিতো এ বিষয়ে খুব ফ্লেক্সিবল তিনি বৌদের নাকি বলতেন তোমরা অন্য ছেলেদের সাথে প্রেম করতে পারো,Hate,Political,Organization
meme_3085.jpg,ছবির অপেক্ষায় রইলাম আমরা জানি মোদীজি আমাদের হতাশ করবেন না,Hate,Political,Organization
meme_3086.jpg,"মেয়ে স্বাবলম্বাী! মাসিক ইনকাম ৫০,০০০ কিন্তু মেয়ে ইমুতে ফ্রিল্যান্সিং করে",Hate,Gender,Community
meme_3087.jpg,বউভাতের দাওয়াতে গিয়ে ভাত খাওয়া পর আমি* বউ দিলেন না স্যার,Non Hate,,
meme_3088.jpg,"কষ্টে আছি কারন, চকলেট ডে তে চকলেট চাওয়া মেয়েটা আজ মেসেজ ই সিন করছে না",Non Hate,,
meme_3089.jpg,২৬ মার্চ (ভোর); ১৯৭১ ২৬ মার্চ; ২০২১,Hate,Political,Organization
meme_3090.jpeg,সরকারি পয়সায় পূজিবাদী আমেরিকায় চিকিতসা করাতে যাচ্ছেন কেরালের বামপন্থী মুখ্যমন্ত্রী বাবাকে ভুলে গেলো জানোয়ার ছেলে দুঃখিত বাবা ক্ষমা করো বাবা,Hate,Political,Organization
meme_3091.png,আমরা এই দেশের মালিক আর আমরা ভাড়াটিয়া,Hate,Political,Organization
meme_3092.jpeg,শুধু রাজ্য কেন দেশ কেন চাঁদ কেন আমার জাঙ্গিয়াতেও কমরেড থাকবে লাল সেলাম,Hate,Political,Organization
meme_3093.jpg,জঙ্গি খিষ্টান জঙ্গি মুসলিম জঙ্গি অজ্ঞেয়বাদী জঙ্গি নাস্তিক,Hate,Religious,Community
meme_3094.jpg,তৃণমূল কর্মীদের দেখে 'চোর' স্লোগান; বাম-কংগ্রেস মিছিল থেকে কটাক্ষ হাতজোড় করে পরিস্থিতি সামাল পুলিশের! এই জন্যই বিয়েবাড়িতে সিপিএম থাকলে আমি ওখানে যেতে মানা করি...,Hate,Political,Organization
meme_3095.jpg,অন্যদের বিশ্বাসকে শ্রদ্ধা করা উচিত বলে যারা মনে করে তারা দূরে গিয়া মুড়ি খাইতে পারে,Hate,Religious,Community
meme_3096.jpeg,এখন যারা বুয়েটে আন্দোলন করছ তোমরা সবাই শিবির কিন্তু আমি তো হিন্দু তুমি তাহলে শিবিরের হিন্দু শাখার প্রধান,Hate,Political,Organization
meme_3097.jpeg,"সবাইকে জানাই ক্রিসমাসের প্রীতি ও শুভেচ্ছা, পার্ক স্ট্রিটে ভিড় না করে আন্দামানে আসুন সবাই মিলে একসঙ্গে জমিয়ে সেলিব্রেট করবো",Hate,Religious,Community
meme_3098.jpg,লি বেড়াল আঁতেল:- ডান-বাম উভয়ই খারাপ। আমরা ডানও না; বামও না। তাই আমরা ভালো বাংলা প্রবাদ:-,Hate,Political,Organization
meme_3099.jpg,ইছলামী শাসনব্যবস্থায় নারীর অধিকার,Hate,Religious,Community
meme_3100.jpg,"আরে! আমারে দোজখে দিসে ক্যান! পৃথিবীতে একটা বাক্য তুূমি খুব আউড়াইতা, মনে আছে? ""ঈশ্বরের লীলা বোঝা বড়ো দায়"" - এইটা? ঠিক!",Hate,Religious,Community
meme_3101.jpg,আরে সাবধানে মুকুট পড়া ফেসবুকে ওর নাম 'এঞ্জেল' সাদিয়া ছিলো,Non Hate,,
meme_3102.jpeg,তুমি নাকি গালি দাও তোমার মুখ খারাপ সত্যি বলতেছি জান আমি জীবনে কোনো সুদানির পোলারে গালি দেই নি,Non Hate,,
meme_3103.jpg,যখন বৌদিরা দাদাদের কাছে কথায় হেরে যায় তখন বৌদিরা দাদাদেরকে যেভাবে আউট করে ! এটা বৌদিদের নৈতিক জয়,Hate,Gender,Community
meme_3104.jpg,ভেবেছিলাম এখনো ছোটই আছি| কোন পরিবর্তন হয়নি! পরে জানলাম আজ পটেটো ক্রেকার্সও ১৫ টাকার হয়ে গেছে,Non Hate,,
meme_3105.jpeg,তৃতীয় শ্রেণীতে রোল এক থেকে দুই এ অবতীর্ণ হওয়ার পর অত্যাধুনিক আম্মু আব্বু তোমার দ্বারা জীবনে কিছু হবে না,Non Hate,,
