Text,Label,Political,Religious,Gender,Personal Offense,Abusive/Violence,Origin,Body Shaming,Misc,bangla,english
Sumon is broker,0,0,0,0,0,0,0,0,0,সুমন ইজ ব্রোকার, Suman is Broker
Vasa thik hoyni,0,0,0,0,0,0,0,0,0,ভাসা ঠিক হয়নি, It's not right to float.
Oc re komatha teke out kora houk,0,0,0,0,0,0,0,0,0,অক রে মাথা থেকে আউট করা হোক, Let's get him out of the head.
Agee Ai magee Hasinar bichar korte hobe,1,0,0,0,1,0,0,0,0,আগে এই মাসে হাসিনার বিচার করতে হবে, Hasina has to be tried this month first
Tomar jolche Vai Karon ki jano bnp korta tumi 1 koti taka ekdin e business korle hasina onek agei kheye dito tomai. Bhul bhal bolio na ar. Time Dao oder 😂,0,0,0,0,0,0,0,0,0,তোমার লেগেছে ভাই কারন কি জানো ভিপি করতে তুমি ১ কোটি টাকা একদিন এ বিজনেস করলে হাসিনা অনেক আগেই খেয়ে দিতো তোমাকে। ভুল ভাল বলো না আর। টাইম দাও ওদের😂, You're afraid brother because you know that if you did business in this business one day Hasina would have eaten you a long time ago.😂
Sala koi kii,0,0,0,0,0,0,0,0,0,শালা কই কি, Where the hell is he?
"eder moto emdhabider ei desh theke age dur kora dorkar chilo, era das probutto tara bulte pare na, ekhon eder dorkar chilo kibabhe tader path dekhabe seta bola help kora. sei jaigai sala bole ki . eder jonno desh aro pichai jabe samne...",0,0,0,0,0,0,0,0,0," এদের মতো বিশেষজ্ঞদের এই দেশ থেকে আগে দূর করা দরকার ছিল, এরা দাস বৈশিষ্ট্য তারা বাড়াতে পারে না, এখন এদের দরকার ছিল কিভাবে তাদের পাথ দেখাবে সেটা বলা হেল্প করা। সেই জায়গাই শালা  বলে কি। এদের জন্য দেশ আরো পিছাই যাবে সামনে..."," These experts should have been removed from this country, they can't increase their slavery characteristics, and now they needed to help them show their path, that's where they call it."
"eto anondo laglo dekhe, well done guys,",0,0,0,0,0,0,0,0,0," এত আনন্দ লাগলো দেখে, ওয়েলেড দোস্তস,"," It's a pleasure to see you, Welded guys."
Mask man k shorano hok,0,0,0,0,0,0,0,0,0,মাস্ক ম্যান কে সরানো হোক, Move the mask man.
Madercod police re jekhane pabi kuttar moto marbi,1,0,0,0,0,1,0,0,0,মাদারকড পুলিশ রে যেখানে পাবো কুত্তার মতো মারবি," Motherfucked cops, wherever you find them, beat them like a dog."
somprashi kare Hoti Hai To Karar prayojan Mandir wala 1000 hazar manushya mache Ghum Khoon,0,0,0,0,0,0,0,0,0,সর্বোচ্চ করে হটি হাই তো করার প্রার্থনা মন্দির ওয়ালা ১০০০ হাজার মানুষ আছে ঘুম খন, Maximum to hati hi to prayer temples with 1000 thousand people sleeping
"ai meye je dres poreche tate shadharon manush o dhorshok hoye jabe , nijer baje pic jokhon  ber kora holo tarpor she bhalo manush sajtese ai meyeta number one beyadob typ but salute to that army officer really salute , ekta kotha ace purushra rag korle hoy badsha ar meyera rag korle hoy besha asholei",1,0,0,0,1,0,0,0,0," এই মেয়ে যে ড্রেস পরেছে তাতে সাধারণ মানুষ ও ধরশক হয়ে যাবে, নিজের বাজে পিক যখন বের করা হলো তারপর সে ভালো মানুষ বুঝতেসে এই মেয়ে নাম্বার ওয়ান বেয়াদিব টাইপ বাট স্যালুট টু দ্যাট আর্মি অফিসার ভেরি স্যালুট, একটা কথা আছে পুরুষ রাগ করলে হয় বদশা আর মেয়েরা রাগ করলে হয় বাসা আশেলেই"," The dress this woman wears will make people crazy, when her bad pictures are removed, she's a good guy to realize that this woman is Number One Badib type but salute to that army officer Very Salute."
No more Chadabaji,0,0,0,0,0,0,0,0,0,নো আর চাদাবাজি, No and fraud
"Batper toke aro 10bochor dhore chini,jeta koris jeta jonogon age theke jeta jante pare seta koris,fotka baj sumon",1,0,0,0,1,0,0,0,0," ব্যাটপারকে আরো ১০ বছর ধরে চিনি,যেটা করিস যেটা জন আগে থেকে যেটা জানতে পারে সেটা করিস,ফটোকা বাজ সুমন"," I know the Batper for 10 more years, do what John knows, do what he knows."
Police bissash krina,1,0,0,0,1,0,0,0,0,পুলিশ বিশ্বাঁশ করিনা, I'm not a policeman.
Ato power polaichis ken deshe thakti,1,0,0,0,1,0,0,0,0,এত পাওয়ার পাইলেই কেন দেশে থাকতে, Why do you have so much power to stay in the country?
Jao keno t kotha  tumak bat deby,0,0,0,0,0,0,0,0,0,যাও কেনো টি কথা তোমাকে ব্যাট দিবে, Go why the word will give you the bat
Allah amader hefajot korun.,0,0,0,0,0,0,0,0,0,আল্লাহ আমাদের হেফাজত করুন।, May God protect us.
Parmar Padukone Bangladeshi Bangladeshi,0,0,0,0,0,0,0,0,0,পারমার পদ্মকোনে বাংলাদেশী বাংলাদেশী, Bangladeshi in Parmar Padmakone
Natkir Pola Deshe Ay.,0,0,0,0,0,0,0,0,0,নাটকের পোলা দেশে আসে।, The drama boy comes home.
"Nengta hoe gece, tobu kono lojja ney, nirlojjo behaya",0,0,0,0,0,0,0,0,0," নেংটা হয়ে গেছে, তবুও কোনো বোঝা নাই, নির্লজ্জ আচরণ"," He's naked, yet no burden, shameless behavior"
Bhai r kto Natok krbi sokar hober Jonno ?,0,0,0,0,0,0,0,0,0,ভাই আর কত নাটক করবো সমাধান হওয়ার জন্য?," Brother, how much more drama to solve?"
Tui desey takte kota gulo bollena suwrer bacha,1,0,0,0,1,0,0,0,0,তুই চায়ে দেখতে কটা গুলো বললেনা স্বামীর বাসা, You didn't tell me how many tea you said husband's house
Asalai handicap pagal totaly.,1,0,0,0,1,0,0,1,0,আশালা ই হ্যান্ডিক্যাপ পাগল তোতালি।, Ashala is a handicap crazy kid.
Kon jaygar issue kon jaygay nisse -- lungi dance theke shastho montronaloy kono step neyni tai tara lungi dance bondho koreni 😂😅😅😂😂,0,0,0,0,0,0,0,0,0,কোন জায়গার ইস্যু কোন জায়গায় নিছে -- লুঙ্গি ডান্স থেকে শান্তি মন্ত্রণালায় কোনো স্টেপ নেয়নি তাই তারা লুঙ্গি ড্যান্স বন্ধ করেনি😂😅😅😂😂," The issue of which place has taken place -- from lungi dance to the peace ministry, so they didn't stop lungi dance😂😅😅😂😂"
Hoiche apnara ki dekhaichilen khomotai thek,0,0,0,0,0,0,0,0,0,হইছে আপনারা কি দেখাইছেন সুবিধাই থেকে," Well, what you showed from the benefit"
Police er nam prochar er kotha bole ki dekalen,0,0,0,0,0,0,0,0,0,পুলিশ এর নাম প্রচারের কথা বলে কি দেখালেন, What did the police say about promoting his name?
Asolay adar lojja naih😡,0,0,0,0,0,0,0,0,0,একালে ওদের বোঝা নাই😡, They're not burdened at this time.😡
Aei lok buma churchae.,0,0,0,0,0,0,0,0,0,এই লোক বুমা চার্চে।, This guy is in the Bouma Church.
se  kotha  bhul boteche    kintu  kaj bhalo  korteche   karon  se  khub deeply  cinta korche bishoy gulo,0,0,0,0,0,0,0,0,0,সে কথা ভুল বলছে কিন্তু কাজ ভালো করতেছে কারণ সে খুব গভীরভাবে চিন্তা করছে বিষয় গুলো, He's mistaken but he's doing well because he's thinking deeply about things.
Eivabe gujob chorano off koren... Vinno angel new kore just view ei jonno eishob bondho korar nibedon janacchi,0,0,0,0,0,0,0,0,0,এইভাবে গুজব ছড়ানো অফ করেন... ভিন্ন এঞ্জেল নিউ করে জাস্ট ভিউ এই জন্য এসব বন্ধ করার নিবেদন জানাচ্ছি, Stop spreading rumors like this... New Angel Just View for this purpose
OR somoto taka sob shompoty     neya naya hoke ar por ora fashe daha hoke,0,0,0,0,0,0,0,0,0,ওআর মোটামুটি টাকা সব নমুনা নেওয়া হয় এর পর ওরা ফেসে দেওয়া হয়, O and a bit of money all the samples are taken and then they get caught.
amr baba kono neta ba meeting musil kisute jayna...kokhono karo khoti kore na borog upokar kore ajk abbur ofc basa sob vangcur kore lut korse..kno? abbu to neta ta just awamilig support krto...support to onkei kore rai bole emn krte hbe sadaron jonohon k,0,0,0,0,0,0,0,0,0,আমার বাবা কোনো নেতা বা মিটিং মুসলিম কিসুতে যায়না...কখনো কারো ক্ষতি করে না বরগ সমর্থন করে আজক আববুর ওএফসি বাসা সব ভানকুক করে লুট করছে..কেন? আবু তো নেতা টা জাস্ট অ্যাওয়ামিলীগ সাপোর্ট করতো... সাপোর্ট তো অনেকেই করে রাই বলে এমন করতে হবে সদরোন জনন কে, My father doesn't go to any leader or meeting in Muslims... never harm anyone... Azk Abbu's OFC house is being plundered... Why? Abu was just supporting the Awami League...
"He do jahaner badsha, apni akhono nischup kano?😢😢😢",0,0,0,0,0,0,0,0,0," হে দো জাহানের বাদশা, আপনি এখনো নিছপ কেন?😢😢😢"," King of the world, why are you still dressed?😢😢😢"
Tor jonno aina gor opekka korse,0,0,0,0,0,0,0,0,0,তোর জন্য আয় না গর অপকা করছে, Come for you.
Sekhasinake amra cai,0,0,0,0,0,0,0,0,0,শিখাসিনাকে আমরা চাই, We want Shikhasina.
Sumon tomar palaibar somoi asse,0,0,0,0,0,0,0,0,0,সুমন তোমার পালাইবার সময় আসছে, Suman is coming to escape.
4 maser moddhe Bangladesh er ar kono ostitto thakbe na.,0,0,0,0,0,0,0,0,0,৪ মাসের মধ্যে বাংলাদেশ এর আর কোনো অস্তিত্ব থাকবে না।," Within 4 months, Bangladesh will no longer exist."
"Thanay gele je taka diye bichar paite hoy,sei taka r vaag pan nai???elakar nesakhor, madok bikretader kach theke je taka khaiya halal korchen tokhon mone chilo na?Buke hat diye apnara bolen, kono onnay taka apnar kormo jibone nen nai..",0,0,0,0,0,0,0,0,0," থানা গেলে যে টাকা দিয়ে বিচার পাইতে হয়,সেই টাকা আর ভাগ পান নাই???এলাকার মালিক, মাদোক উকিলদের কাছ থেকে যে টাকা খাইয়া হালাল করছেন তখন মনে ছিল না?বুকে হাত দিয়ে আপনারা বলেন, কোনো অন্য টাকায় আপনার কর্ম জীবনে নেন নাই.."," Didn't you remember when the landlord, Madok lawyers were taking the money and halaled it?"
